account_id,rating_region,industry,risk_band,risk_score_2025,covered_lives_2025,annual_premium_2025,paid_claims_2025,fy2025_mlr,recommended_rate_change_pct,expected_renewal_probability,premium_if_renewed,projected_2026_premium,projected_2026_paid_claims,projected_case_mlr,expected_contribution
ACC03465,R27,Hospitality,0.15–0.49,0.3268,288,1564430.05,409201.15,0.2615656417492108,1,0.8475643935757886,1580074.3505000002,1339214.7586861907,346824.32455026533,0.2589758829200107,992390.4341359254
ACC03466,R01,Technology,0.50–0.99,0.7802,379,2248668.28,1478833.72,0.657648677287341,14,0.773587797501067,2563481.8392000003,1983078.2699207126,1144007.7203251095,0.5768848046380183,839070.549595603
ACC03467,R21,Technology,0.15–0.49,0.1874,164,1198644.88,233485.4,0.19479113780555257,0,0.8351459935249499,1198644.88,1001043.4691911943,194994.39635657033,0.19479113780555257,806049.072834624
ACC03468,R22,Professional services,1.50–2.49,1.7685,217,2028522.84,3677181.47,1.8127385097621085,25,0.8093022971882403,2535653.5500000003,2052110.2428885167,2975951.4108490306,1.4501908078096868,-923841.1679605138
ACC03469,R10,Professional services,2.50–5.00,4.4096,259,2110666.66,8069450.23,3.82317605282115,25,0.990536684005233,2638333.325,2613365.943046001,7993086.472569465,3.05854084225692,-5379720.529523464
ACC03470,R43,Professional services,0.50–0.99,0.8333,568,3001945.02,2144936.14,0.7145154643771591,15,0.7452197855883171,3452236.7729999996,2572675.1477751634,1598448.8503514328,0.6213177951105732,974226.2974237306
ACC03471,R41,Healthcare,0.50–0.99,0.6935,209,1417677.22,669600.55,0.4723222892725892,9,0.8220257870646203,1545268.1698,1270250.2835057504,550428.9191326527,0.433323201167513,719821.3643730977
ACC03472,R37,Professional services,2.50–5.00,4.25,138,1004731.21,3657115.03,3.639893927451502,25,0.9864322089026922,1255914.0125,1238874.0335422184,3607496.057254135,2.9119151419612015,-2368622.023711917
ACC03473,R42,Manufacturing,0.50–0.99,0.5089,391,1799927.73,1143264.19,0.6351722743890389,11,0.7580776737658009,1997919.7803000002,1514578.3794205042,866683.0576549426,0.5722272742243594,647895.3217655616
ACC03474,R34,Manufacturing,0.50–0.99,0.7503,274,1385353.46,1063168.2,0.7674346155673513,16,0.7174231026896635,1607010.0136,1152906.1100102703,762741.4287249846,0.6615815651442684,390164.6812852856
ACC03475,R10,Hospitality,1.50–2.49,2.1862,684,5395409.96,8834821.61,1.6374699375022097,25,0.8814358935120848,6744262.45,5944634.998695753,7787328.879830225,1.3099759500017676,-1842693.8811344728
ACC03476,R46,Professional services,0.15–0.49,0.2209,397,2622475.16,645542.4,0.24615767952593304,0,0.8543844610140062,2622475.16,2240602.02609922,551541.395485688,0.24615767952593304,1689060.630613532
ACC03477,R45,Logistics,0.50–0.99,0.6156,137,953794.79,570592.97,0.5982345217046111,11,0.7874850916182172,1058712.2169,833720.0871228224,449333.4572571606,0.5389500195537036,384386.6298656618
ACC03478,R33,Professional services,0.50–0.99,0.6039,249,1410639.13,787363.36,0.5581607253444048,10,0.7888870009360571,1551703.043,1224118.3599356238,621140.719717337,0.5074188412221861,602977.6402182868
ACC03479,R05,Financial services,0.50–0.99,0.5684,158,1018339.8,522779.42,0.51336441922431,9,0.8076265013858995,1109990.3820000002,896457.6487866583,422210.51397114975,0.4709765313984494,474247.13481550856
ACC03480,R26,Healthcare,0.50–0.99,0.6741,104,649807.19,338466.87,0.5208727684284319,9,0.8087327383588189,708289.8371,572817.1795096047,273729.23861883837,0.47786492516369894,299087.94089076633
ACC03481,R10,Retail,0.50–0.99,0.8345,192,1118283.97,773151.89,0.6913734889716787,14,0.7613729511739997,1274843.7258000001,970631.5297980034,588656.9361950556,0.6064679727821742,381974.5936029478
ACC03482,R46,Logistics,1.00–1.49,1.1302,238,1883239.59,1355869.9,0.7199667568585896,17,0.7598555716508072,2203390.3203,1674258.4114014115,1030265.2979486227,0.615356202443239,643993.1134527888
ACC03483,R35,Financial services,0.50–0.99,0.8185,294,1635805.74,947648.85,0.5793162518185074,12,0.8020265073973398,1832102.4288,1469394.7121646476,760039.4974046056,0.5172466534093817,709355.214760042
ACC03484,R37,Hospitality,0.50–0.99,0.6966,156,1300014.79,643091.5499999999,0.4946801797539549,11,0.813004137929672,1443016.4169,1173178.3180401486,522836.0912176065,0.44565781959815753,650342.226822542
ACC03485,R24,Retail,1.00–1.49,1.2023,120,719225.92,1247120.79,1.7339764256549597,25,0.6604168769512002,899032.4,593736.1698859422,823619.6173127136,1.3871811405239678,-229883.4474267714
ACC03486,R41,Healthcare,1.00–1.49,1.1157,62,565359.01,469471.8,0.8303958930450228,23,0.7171615446993487,695391.5823,498708.10133319226,336687.1212807837,0.6751186122317259,162020.9800524086
ACC03487,R37,Healthcare,0.50–0.99,0.5881,1039,11317554.4,4636764.39,0.4096966735145536,4,0.8230362856890022,11770256.576000001,9687348.253917594,3816225.3411606317,0.3939391091486092,5871122.912756962
ACC03488,R20,Logistics,0.50–0.99,0.692,701,5970692.97,2158564.41,0.36152661355152554,6,0.8327640541282894,6328934.5482,5270509.192671625,1797574.8491686392,0.34106284297313727,3472934.343502986
ACC03489,R32,Healthcare,0.15–0.49,0.2003,204,1470802.07,276813.91,0.18820609220382722,0,0.8373734347718236,1470802.07,1231610.5812254082,231796.6146093184,0.18820609220382722,999813.9666160898
ACC03490,R06,Technology,1.00–1.49,1.2728,628,5121776.5,4088199.74,0.7981995582977899,23,0.7378849212022428,6299785.095,4648516.428415138,3016620.9430089295,0.6489427303234064,1631895.4854062088
ACC03491,R04,Professional services,1.50–2.49,1.5501,62,389841.39,713909.4299999999,1.8312817682083473,25,0.73817353458655,487301.73750000005,359713.2459805422,526989.0473177691,1.4650254145666777,-167275.80133722693
ACC03492,R14,Manufacturing,0.15–0.49,0.3406,314,1457538.74,511566.77,0.3509798785862803,3,0.8263543655911013,1501264.9022000001,1240576.8058416678,422735.43368083885,0.3407571636760003,817841.3721608289
ACC03493,R33,Professional services,2.50–5.00,3.009,879,6316546.04,22917067.22,3.6281010341531523,25,0.9362552927388726,7895682.55,7392374.577223458,21456225.47877752,2.9024808273225218,-14063850.901554063
ACC03494,R45,Healthcare,1.50–2.49,2.1651,174,1264505.4,2162452.19,1.710117007013177,25,0.8722174715930894,1580631.75,1378654.62850476,1886128.581602739,1.3680936056105415,-507473.95309797884
ACC03495,R20,Retail,0.50–0.99,0.7283,340,1429418.42,1273276.2,0.8907652106511962,18,0.6270351169347709,1686713.7355999998,1057628.74443743,798388.8909572606,0.754885771738302,259239.85348016943
ACC03496,R38,Hospitality,0.50–0.99,0.6365,107,825365.27,430745.38,0.521884546947317,10,0.7987264228926005,907901.7970000001,725165.1546555741,344047.71654491394,0.4744404972248336,381117.4381106602
ACC03497,R22,Logistics,0.50–0.99,0.9788,259,1873907.71,956423.91,0.5103900821241618,13,0.8215194805545304,2117515.7123,1739580.4080347521,785720.873733133,0.45167263904793087,953859.5343016192
ACC03498,R15,Hospitality,0.50–0.99,0.6824,611,5049800.98,2218146.89,0.439254318890009,9,0.8322411032225145,5504283.068200001,4580890.6131277755,1846033.0148431896,0.4029856136605587,2734857.598284586
ACC03499,R06,Professional services,1.00–1.49,1.3721,231,2228551.66,2096885.52,0.9409185156605254,25,0.7305233025939419,2785689.575,2035011.1483305146,1531823.7352318154,0.7527348125284203,503187.4130986992
ACC03500,R13,Logistics,0.15–0.49,0.4567,586,3130841.55,958658.2,0.30619824883823965,5,0.8435316258784902,3287383.6275,2773012.056191404,808658.5101077468,0.29161737984594255,1964353.546083657
ACC03501,R21,Financial services,0.50–0.99,0.6817,329,2442252.49,1040844.51,0.42618218806688574,7,0.8326652037252514,2613210.1643000003,2175929.1738337576,866675.0059654595,0.39830111034288385,1309254.167868298
ACC03502,R14,Retail,1.50–2.49,2.4244,248,1986441.88,2988878.47,1.5046392749230602,25,0.871715751101504,2483052.3499999996,2164515.8443046045,2605452.440427164,1.2037114199384482,-440936.5961225596
ACC03503,R19,Technology,0.15–0.49,0.2542,222,1142034.72,340982.44,0.29857449517822016,5,0.8461423918075784,1199136.456,1014640.188983503,288519.6973459841,0.2843566620744954,726120.4916375189
ACC03504,R09,Healthcare,1.00–1.49,1.2948,122,550026.85,667906.01,1.214315282972095,25,0.6638290549179987,687533.5625,456404.7550187798,443375.4153923514,0.9714522263776759,13029.33962642838
ACC03505,R02,Manufacturing,1.00–1.49,1.3615,345,2317756.62,2570216.43,1.1089242105152526,25,0.6821776233548442,2897195.7750000004,1976402.1281831963,1753344.1357249725,0.8871393684122019,223057.99245822383
ACC03506,R34,Healthcare,0.50–0.99,0.8349,368,1874912.6,1298271.75,0.6924438771172586,15,0.7516202699280027,2156149.4899999998,1620605.6616789252,975807.3631749004,0.6021251105367468,644798.2985040247
ACC03507,R16,Financial services,1.00–1.49,1.4519,146,1223570.47,950854.93,0.7771149707462294,21,0.7598282586714736,1480520.2687,1124941.1376941432,722486.445711086,0.6422437774762226,402454.6919830572
ACC03508,R36,Healthcare,1.50–2.49,2.0971,274,2535088.39,3242818.7,1.2791738200497222,25,0.8405167532029951,3168860.4875000003,2663480.3283067606,2725643.4449499575,1.0233390560397777,-62163.1166431969
ACC03509,R39,Hospitality,1.00–1.49,1.2957,480,3315079.62,3053358.44,0.921051313995288,25,0.7216058017230951,4143849.5250000004,2990225.858707492,2203321.1650441787,0.7368410511962303,786904.693663313
ACC03510,R15,Hospitality,0.50–0.99,0.632,96,514488.18,799632.4,1.5542289037621817,25,0.4972158837524859,643110.225,319764.618873635,397589.9304431213,1.2433831230097454,-77825.31156948628
ACC03511,R06,Logistics,1.00–1.49,1.1562,145,965896.62,937632.89,0.9707383487893353,25,0.6740144910223,1207370.775,813785.3983868249,631978.1551191183,0.7765906790314683,181807.2432677066
ACC03512,R39,Technology,0.50–0.99,0.5726,267,1969371.78,643973.27,0.326994261083603,5,0.8378300908889951,2067840.3690000002,1732498.8843032033,539540.1833341834,0.31142310579390764,1192958.70096902
ACC03513,R03,Financial services,1.50–2.49,1.6212,104,711756.36,1242709.01,1.7459752800803916,25,0.7840637005240769,889695.45,697577.9068664338,974363.0250552121,1.3967802240643132,-276785.1181887783
ACC03514,R40,Hospitality,0.50–0.99,0.6118,257,1824623.59,981345.5,0.5378344911127669,10,0.8057347893757494,2007085.9490000003,1617178.9743765413,790704.2097473395,0.48894044646615176,826474.7646292018
ACC03515,R08,Technology,0.50–0.99,0.6078,104,768949.24,318823.97000000003,0.4146229080088564,7,0.834148395179662,822775.6868,686317.0187370642,265946.50292030873,0.3874980448680901,420370.5158167555
ACC03516,R03,Logistics,0.50–0.99,0.9278,335,2277439.44,1092577.65,0.47973949638810154,11,0.8185084013775134,2527957.7784,2069154.6799480342,894283.9856823002,0.4321977444937851,1174870.694265734
ACC03517,R12,Financial services,0.50–0.99,0.7819,231,1214391.81,990571.35,0.8156933716474916,21,0.7264333659185755,1469414.0901,1067431.423399524,719584.0799630074,0.674126753427679,347847.3434365167
ACC03518,R42,Retail,0.50–0.99,0.5823,732,5715222.74,2556762.95,0.44736015835491305,6,0.8154629716289326,6058136.104400001,4940185.67022655,2084945.512957756,0.42203788524048397,2855240.157268794
ACC03519,R08,Financial services,1.00–1.49,1.1464,80,609391.89,451375.3,0.7406979111586142,19,0.7441168335536517,725176.3491,539615.9286602895,335875.95898032957,0.6224352194610203,203739.96967995993
ACC03520,R09,Technology,0.50–0.99,0.7598,256,1627788.5,1060626.85,0.651575342865489,14,0.7624443421692054,1855678.8900000001,1414851.8705633315,808668.9409352465,0.5715573183030606,606182.929628085
ACC03521,R32,Retail,0.50–0.99,0.5003,311,2509840.13,950272.41,0.37861870110428114,3,0.8224111693287405,2585135.3339,2126044.172825743,781514.6438889403,0.367590971945904,1344529.5289368026
ACC03522,R33,Manufacturing,0.15–0.49,0.3978,256,1099735.07,259899.46,0.23632915516643474,1,0.8535752257724282,1110732.4207000001,948093.6767717582,221843.74024763214,0.23398926254102448,726249.9365241261
ACC03523,R47,Retail,0.15–0.49,0.4823,182,1313594.77,249195.61,0.1897050869043883,1,0.866865180910141,1326730.7177,1150096.6636180517,216018.9975446629,0.18782681871721618,934077.6660733888
ACC03524,R27,Financial services,2.50–5.00,3.2177,120,910326.9,4327398.33,4.753675113851958,25,0.949125720743912,1137908.625,1080018.343843839,4107245.0589072513,3.8029400910815663,-3027226.7150634127
ACC03525,R26,Logistics,0.15–0.49,0.4062,513,2586847.07,1065682.46,0.41196191006374416,4,0.8194307820815726,2690320.9528,2204531.8024033457,873253.0116484142,0.39611722121513854,1331278.7907549315
ACC03526,R24,Professional services,0.15–0.49,0.3994,106,812727.66,239924.99,0.29520957856903746,4,0.8442426865464268,845236.7664000001,713584.9584333505,202554.91812722458,0.2838553640086899,511030.040306126
ACC03527,R03,Technology,0.50–0.99,0.674,320,1729089.56,1063483.11,0.6150538032280989,13,0.7780021170866818,1953871.2027999999,1520115.9322931012,827392.1110659286,0.5442954010868132,692723.8212271726
ACC03528,R40,Retail,0.50–0.99,0.8191,509,3161827.43,2107178.46,0.6664432220451703,13,0.7517152579096765,3572864.9959,2685777.1318694237,1583998.199520615,0.5897727628718321,1101778.9323488087
ACC03529,R35,Retail,1.00–1.49,1.4049,553,4335407.63,3790873.92,0.8743984980254325,25,0.7085132177077965,5419259.5375,3839617.01250779,2685884.278983768,0.699518798420346,1153732.7335240217
ACC03530,R44,Financial services,0.50–0.99,0.8105,192,1484571.58,737038.15,0.4964652159109768,10,0.8072407699942454,1633028.7380000001,1318247.375885851,594967.2437211341,0.45133201446452437,723280.1321647168
ACC03531,R29,Manufacturing,0.15–0.49,0.2846,382,2065330.45,492334.95,0.23838071529909416,1,0.8557096906321775,2085983.7545,1784996.513226943,421295.7877519086,0.23602051019712292,1363700.7254750344
ACC03532,R47,Hospitality,0.50–0.99,0.9454,82,544840.74,379507.73,0.6965480041011617,19,0.7684253991346812,648360.4806,498216.6610882087,291623.3788999468,0.5853344572278669,206593.28218826192
ACC03533,R13,Logistics,0.50–0.99,0.7749,508,3528239.41,1767359.85,0.5009183461277646,12,0.823916522757011,3951628.1392000006,3255811.7156784222,1456156.9820723527,0.44724852332836124,1799654.7336060696
ACC03534,R07,Logistics,0.50–0.99,0.7161,90,589531.41,326217.63,0.5533507196842997,11,0.803402603581153,654379.8651,525730.4873524237,262084.09327607325,0.4985141618777475,263646.3940763505
ACC03535,R14,Technology,0.50–0.99,0.5725,203,1238099.91,1101725.24,0.8898516437175091,18,0.6199471644446819,1460957.8937999997,905716.7036343846,683011.4385351366,0.7541115624724655,222705.26509924792
ACC03536,R33,Retail,1.00–1.49,1.0138,288,2035278.94,1806211.02,0.8874513387339428,21,0.6495183915423506,2462687.5174,1599560.8351730723,1173167.2764964683,0.733430858457804,426393.55867660395
ACC03537,R17,Retail,0.50–0.99,0.5641,134,936464.2,436919.81,0.46656328132992164,9,0.8272319066664168,1020745.978,844393.6416030163,361434.00748662854,0.42803970764212995,482959.63411638775
ACC03538,R07,Financial services,1.00–1.49,1.1943,154,988395.07,1590998.07,1.609678273688678,25,0.6707018162373859,1235493.8375,828647.9607613477,1067085.2951791757,1.2877426189509424,-238437.334417828
ACC03539,R12,Healthcare,1.00–1.49,1.4208,1417,8352188.89,9095159.44,1.088955190044798,25,0.7659896200000611,10440236.112499999,7997112.49252479,6966797.723285568,0.8711641520358384,1030314.7692392217
ACC03540,R08,Financial services,1.00–1.49,1.4619,552,3199815.44,3157178.58,0.9866752127428949,25,0.7012929391643674,3999769.3,2805009.968376404,2214107.045834984,0.789340170194316,590902.92254142
ACC03541,R45,Retail,1.50–2.49,1.9174,272,2447185.68,4362076.59,1.7824869709110098,25,0.8336235798228174,3058982.1,2550039.6088159196,3636329.902417108,1.4259895767288078,-1086290.2936011883
ACC03542,R43,Professional services,0.50–0.99,0.5775,715,5701727.0,2279541.48,0.39979842598567067,5,0.8281665183167878,5986813.350000001,4958078.367881965,1887839.9308502974,0.3807604057006387,3070238.4370316677
ACC03543,R44,Hospitality,0.50–0.99,0.8659,150,1004001.49,552531.4400000001,0.5503293027981463,14,0.8077942179972448,1144561.6986,924570.3222701852,446331.70249369164,0.4827450024545143,478238.6197764936
ACC03544,R47,Manufacturing,1.00–1.49,1.4576,266,1859333.09,1740857.06,0.9362803627616825,25,0.756110865748953,2324166.3625000003,1757327.4404944703,1316280.9387817772,0.7490242902093459,441046.50171269313
ACC03545,R36,Manufacturing,0.15–0.49,0.2005,99,528012.61,158919.85,0.3009773762789491,2,0.8374958541268449,538572.8622,451052.5392377285,133094.71551346008,0.29507585909700895,317957.82372426847
ACC03546,R39,Logistics,2.50–5.00,3.7594,607,4842140.38,15117723.93,3.122115994910499,25,0.9770835389845628,6052675.475,5913969.573438069,14771279.198916012,2.497692795928399,-8857309.625477944
ACC03547,R02,Professional services,1.50–2.49,1.5565,295,2251631.68,5376485.9,2.387817664743463,25,0.7378987854808111,2814539.6,2076845.352527648,3967302.4157647057,1.9102541317947703,-1890457.0632370578
ACC03548,R06,Hospitality,1.50–2.49,1.9694,221,1665539.33,2923062.14,1.7550243860047423,25,0.8626729764144827,2081924.1625,1796019.7139331042,2521646.7165582874,1.404019508803794,-725627.0026251832
ACC03549,R30,Healthcare,1.50–2.49,1.962,62,380962.78,292144.59,0.7668586154269454,25,0.8215611335016036,476203.47500000003,391230.2666984026,240014.6405067613,0.6134868923415563,151215.6261916413
ACC03550,R45,Manufacturing,0.50–0.99,0.808,167,913842.25,581851.04,0.6367084034470939,14,0.7844744132834663,1041780.1650000002,817249.8837087279,456447.2532223747,0.5585161433746437,360802.6304863532
ACC03551,R36,Professional services,0.50–0.99,0.83,215,1177782.49,699545.31,0.5939511887292535,15,0.7985867264128654,1354449.8635,1081645.6825828175,558647.5990903731,0.5164792945471769,522998.08349244436
ACC03552,R30,Logistics,0.15–0.49,0.2551,165,970625.66,188266.66,0.1939642312773804,1,0.855805266186782,980331.9166,838973.2168372611,161119.59907539637,0.192043793343941,677853.6177618648
ACC03553,R20,Healthcare,1.50–2.49,2.487,513,3734476.31,6772011.54,1.813376489192403,25,0.8831941179367953,4668095.3875,4122834.388207885,5981000.758728098,1.4507011913539223,-1858166.3705202132
ACC03554,R39,Logistics,0.50–0.99,0.7765,418,3202239.1,1555646.93,0.485799742436472,11,0.8224308868832167,3554485.4010000005,2923318.580757877,1279412.0843170534,0.4376574256184432,1643906.4964408234
