quote_id,account_id,year,offered_rate_change_pct,renewed,premium,risk_score_at_quote,rating_region,industry,covered_lives_2025,annual_premium_2025,risk_score_2025,risk_band,renewal_month,medical_cost_inflation_pct,utilization_trend_pct,unemployment_rate_pct,paid_claims,allowed_claims,claim_count,unique_members,claim_severity,median_claim,p90_claim,max_claim,provider_count,mlr,claims_per_life,paid_per_life,claims_premium_gap,loss_making
Q202403168,ACC03168,2024,10,1,2915522.28,1.3012,R38,Manufacturing,379,2831745.19,1.3658,1.00–1.49,8,4.615,1.911,3.447,,,,,,,,,,,,,,False
Q202403169,ACC03169,2024,-5,1,1034683.95,0.5975,R21,Professional services,135,1061117.18,0.5785,0.50–0.99,6,5.17,1.359,1.094,,,,,,,,,,,,,,False
Q202403170,ACC03170,2024,15,1,2217523.74,0.228,R43,Healthcare,296,2060223.43,0.1799,0.15–0.49,9,6.258,2.221,4.502,,,,,,,,,,,,,,False
Q202403171,ACC03171,2024,0,1,1510185.12,0.5475,R48,Hospitality,321,1646549.67,0.5042,0.50–0.99,8,5.715,2.663,3.29,,,,,,,,,,,,,,False
Q202403172,ACC03172,2024,10,1,371204.26,1.0071,R27,Manufacturing,62,357720.5,0.9493,0.50–0.99,4,5.463,2.876,4.027,,,,,,,,,,,,,,False
Q202403173,ACC03173,2024,0,0,4469253.85,0.4485,R09,Manufacturing,769,4447717.29,0.4428,0.15–0.49,4,4.771,2.822,3.978,,,,,,,,,,,,,,False
Q202403174,ACC03174,2024,25,0,3630997.48,0.9599,R13,Logistics,384,2975732.21,0.9645,0.50–0.99,9,4.439,2.773,2.464,,,,,,,,,,,,,,False
Q202403175,ACC03175,2024,10,1,1405329.6,0.3826,R03,Professional services,264,1285140.67,0.3962,0.15–0.49,9,5.407,1.647,2.321,,,,,,,,,,,,,,False
Q202403176,ACC03176,2024,10,1,1306472.46,0.2651,R28,Healthcare,180,1279868.02,0.2582,0.15–0.49,11,5.246,1.993,4.49,,,,,,,,,,,,,,False
Q202403177,ACC03177,2024,0,1,3906573.64,0.4156,R20,Financial services,863,4133812.94,0.4041,0.15–0.49,2,4.988,2.166,3.08,,,,,,,,,,,,,,False
Q202403178,ACC03178,2024,-15,1,1395001.46,1.4753,R31,Professional services,222,1659624.25,1.3864,1.00–1.49,10,5.456,3.507,2.471,,,,,,,,,,,,,,False
Q202403179,ACC03179,2024,15,1,3775975.92,0.9448,R36,Hospitality,376,3209244.13,0.9259,0.50–0.99,12,4.987,2.305,3.653,,,,,,,,,,,,,,False
Q202403180,ACC03180,2024,5,1,1103772.58,0.6659,R33,Manufacturing,220,1035991.77,0.6283,0.50–0.99,11,4.692,1.788,3.816,,,,,,,,,,,,,,False
Q202403181,ACC03181,2024,0,1,972548.48,1.1163,R30,Hospitality,166,991163.6,1.1328,1.00–1.49,10,4.641,2.022,4.008,,,,,,,,,,,,,,False
Q202403182,ACC03182,2024,10,1,501739.82,0.4477,R19,Manufacturing,62,449631.05,0.442,0.15–0.49,9,5.631,2.439,3.296,,,,,,,,,,,,,,False
Q202403183,ACC03183,2024,-10,0,2117499.11,0.5165,R22,Healthcare,369,2329196.6,0.5098,0.50–0.99,3,5.72,2.604,4.427,,,,,,,,,,,,,,False
Q202403184,ACC03184,2024,0,1,403168.16,0.8089,R19,Retail,75,412802.02,0.8267,0.50–0.99,6,5.631,2.439,3.296,,,,,,,,,,,,,,False
Q202403185,ACC03185,2024,20,0,873130.29,0.5487,R35,Retail,104,791787.65,0.6143,0.50–0.99,6,4.027,2.22,2.588,,,,,,,,,,,,,,False
Q202403186,ACC03186,2024,10,0,2344666.53,0.0949,R26,Professional services,360,2203162.32,0.1867,0.15–0.49,7,4.779,2.786,3.729,,,,,,,,,,,,,,False
Q202403187,ACC03187,2024,0,1,1286477.65,0.708,R17,Manufacturing,178,1280000.81,0.7237,0.50–0.99,5,5.299,2.433,4.216,,,,,,,,,,,,,,False
Q202403188,ACC03188,2024,20,1,1364858.08,0.8413,R28,Retail,196,1193038.83,0.876,0.50–0.99,2,5.246,1.993,4.49,,,,,,,,,,,,,,False
Q202403189,ACC03189,2024,0,1,380218.91,0.8024,R06,Financial services,62,376156.05,0.8651,0.50–0.99,10,4.886,0.854,5.27,,,,,,,,,,,,,,False
Q202403190,ACC03190,2024,10,1,759503.22,0.4131,R18,Technology,115,694384.04,0.4087,0.15–0.49,12,5.595,2.148,3.472,,,,,,,,,,,,,,False
Q202403191,ACC03191,2024,0,1,797964.77,0.1721,R20,Hospitality,188,871198.79,0.2005,0.15–0.49,1,4.988,2.166,3.08,,,,,,,,,,,,,,False
Q202403192,ACC03192,2024,15,0,633140.92,0.2303,R28,Financial services,115,540286.42,0.2179,0.15–0.49,9,5.246,1.993,4.49,,,,,,,,,,,,,,False
Q202403193,ACC03193,2024,15,0,2347592.24,0.59,R02,Healthcare,338,2093906.99,0.5709,0.50–0.99,5,5.177,2.786,4.005,,,,,,,,,,,,,,False
Q202403194,ACC03194,2024,-10,1,2686132.75,1.9943,R06,Logistics,457,2950452.7,2.0301,1.50–2.49,6,4.886,0.854,5.27,,,,,,,,,,,,,,False
Q202403195,ACC03195,2024,5,1,4054342.63,1.5307,R18,Logistics,456,3765932.58,1.5017,1.50–2.49,5,5.595,2.148,3.472,,,,,,,,,,,,,,False
Q202403196,ACC03196,2024,10,0,480927.83,0.8095,R16,Manufacturing,78,444743.15,0.8197,0.50–0.99,3,5.281,2.279,2.881,,,,,,,,,,,,,,False
Q202403197,ACC03197,2024,-5,1,4332182.98,0.5034,R20,Logistics,751,4635363.66,0.5187,0.50–0.99,8,4.988,2.166,3.08,,,,,,,,,,,,,,False
Q202403198,ACC03198,2024,5,1,1513611.71,0.3514,R30,Logistics,198,1414619.05,0.2958,0.15–0.49,5,4.641,2.022,4.008,,,,,,,,,,,,,,False
Q202403199,ACC03199,2024,10,1,2515825.79,1.0769,R19,Manufacturing,265,2274387.73,1.0677,1.00–1.49,9,5.631,2.439,3.296,,,,,,,,,,,,,,False
Q202403200,ACC03200,2024,5,1,2673662.84,0.829,R06,Retail,326,2598140.22,0.8777,0.50–0.99,8,4.886,0.854,5.27,,,,,,,,,,,,,,False
Q202403201,ACC03201,2024,15,1,863600.68,0.6266,R20,Professional services,131,777330.02,0.6465,0.50–0.99,10,4.988,2.166,3.08,,,,,,,,,,,,,,False
Q202403202,ACC03202,2024,-15,1,4962292.13,0.8682,R20,Professional services,673,5677057.45,0.9372,0.50–0.99,9,4.988,2.166,3.08,,,,,,,,,,,,,,False
Q202403203,ACC03203,2024,5,0,825527.53,0.31,R06,Technology,158,774207.57,0.3117,0.15–0.49,8,4.886,0.854,5.27,,,,,,,,,,,,,,False
Q202403204,ACC03204,2024,-10,1,1525081.42,0.4226,R26,Professional services,262,1703131.57,0.327,0.15–0.49,12,4.779,2.786,3.729,,,,,,,,,,,,,,False
Q202403205,ACC03205,2024,5,1,357347.39,0.2611,R07,Professional services,62,368849.94,0.2397,0.15–0.49,10,4.009,1.572,2.912,,,,,,,,,,,,,,False
Q202403206,ACC03206,2024,20,1,1646583.34,1.1534,R35,Financial services,172,1465787.19,1.1459,1.00–1.49,8,4.027,2.22,2.588,,,,,,,,,,,,,,False
Q202403207,ACC03207,2024,5,1,1260944.16,0.1731,R15,Professional services,228,1304585.17,0.2684,0.15–0.49,11,4.854,2.171,3.566,,,,,,,,,,,,,,False
Q202403208,ACC03208,2024,15,1,965508.97,0.8111,R35,Professional services,113,835932.16,0.8354,0.50–0.99,10,4.027,2.22,2.588,,,,,,,,,,,,,,False
Q202403209,ACC03209,2024,10,1,3444234.92,0.9253,R03,Logistics,514,3322948.0,0.9356,0.50–0.99,7,5.407,1.647,2.321,,,,,,,,,,,,,,False
Q202403210,ACC03210,2024,0,0,4086986.18,0.1818,R20,Manufacturing,945,4424028.92,0.1865,0.15–0.49,5,4.988,2.166,3.08,,,,,,,,,,,,,,False
Q202403211,ACC03211,2024,10,0,1086664.45,0.4833,R19,Manufacturing,168,1005048.89,0.5074,0.50–0.99,3,5.631,2.439,3.296,,,,,,,,,,,,,,False
Q202403212,ACC03212,2024,-5,1,875528.19,0.7781,R48,Manufacturing,134,959462.56,0.6966,0.50–0.99,6,5.715,2.663,3.29,,,,,,,,,,,,,,False
Q202403213,ACC03213,2024,15,1,1710494.16,1.9781,R30,Technology,208,1507531.16,1.8281,1.50–2.49,9,4.641,2.022,4.008,,,,,,,,,,,,,,False
Q202403214,ACC03214,2024,-5,1,1542408.25,0.9104,R19,Retail,287,1719395.09,0.9097,0.50–0.99,9,5.631,2.439,3.296,,,,,,,,,,,,,,False
Q202403215,ACC03215,2024,-10,1,1282260.01,1.3889,R07,Retail,197,1467491.62,1.3433,1.00–1.49,9,4.009,1.572,2.912,,,,,,,,,,,,,,False
Q202403216,ACC03216,2024,5,0,558909.97,0.8077,R47,Professional services,90,556629.24,0.8183,0.50–0.99,2,4.548,2.639,3.086,,,,,,,,,,,,,,False
Q202403217,ACC03217,2024,-5,1,959222.78,0.4689,R27,Retail,193,1088406.48,0.5117,0.50–0.99,10,5.463,2.876,4.027,,,,,,,,,,,,,,False
Q202403218,ACC03218,2024,15,1,2481563.69,3.8958,R27,Financial services,280,2136874.13,3.8399,2.50–5.00,8,5.463,2.876,4.027,,,,,,,,,,,,,,False
Q202403219,ACC03219,2024,5,1,2915531.02,1.7237,R01,Technology,236,2876580.05,1.7385,1.50–2.49,6,4.452,2.297,5.089,,,,,,,,,,,,,,False
Q202403220,ACC03220,2024,15,1,657353.55,1.3085,R29,Manufacturing,112,581893.52,1.3112,1.00–1.49,11,5.97,2.497,3.249,,,,,,,,,,,,,,False
Q202403221,ACC03221,2024,15,0,2777408.79,1.0595,R44,Healthcare,461,2392232.92,0.9543,0.50–0.99,4,4.979,1.871,2.951,,,,,,,,,,,,,,False
Q202403222,ACC03222,2024,20,1,1293050.36,0.822,R22,Hospitality,178,1161684.02,0.8463,0.50–0.99,9,5.72,2.604,4.427,,,,,,,,,,,,,,False
Q202403223,ACC03223,2024,25,1,1810733.63,0.7957,R19,Retail,197,1473145.63,0.7905,0.50–0.99,5,5.631,2.439,3.296,,,,,,,,,,,,,,False
Q202403224,ACC03224,2024,0,1,370394.65,0.491,R41,Retail,62,360600.12,0.5158,0.50–0.99,11,4.131,2.955,1.689,,,,,,,,,,,,,,False
Q202403225,ACC03225,2024,15,0,4186960.04,0.8249,R18,Financial services,477,3628647.92,0.8352,0.50–0.99,11,5.595,2.148,3.472,,,,,,,,,,,,,,False
Q202403226,ACC03226,2024,-15,1,2053469.8,0.5669,R02,Healthcare,378,2571977.33,0.637,0.50–0.99,4,5.177,2.786,4.005,,,,,,,,,,,,,,False
Q202403227,ACC03227,2024,10,1,2659314.31,0.559,R01,Hospitality,548,2628046.45,0.6021,0.50–0.99,1,4.452,2.297,5.089,,,,,,,,,,,,,,False
Q202403228,ACC03228,2024,-10,1,1940161.61,1.0005,R36,Financial services,404,2284706.38,0.9785,0.50–0.99,4,4.987,2.305,3.653,,,,,,,,,,,,,,False
Q202403229,ACC03229,2024,-10,1,1954466.65,0.6847,R27,Healthcare,287,2162529.84,0.6996,0.50–0.99,6,5.463,2.876,4.027,,,,,,,,,,,,,,False
Q202403230,ACC03230,2024,15,1,5141704.17,0.9969,R18,Technology,490,4558885.21,1.1025,1.00–1.49,11,5.595,2.148,3.472,,,,,,,,,,,,,,False
Q202403231,ACC03231,2024,0,1,691141.54,0.5162,R14,Manufacturing,133,702655.9,0.5673,0.50–0.99,5,5.066,1.667,4.383,,,,,,,,,,,,,,False
Q202403232,ACC03232,2024,5,1,793697.88,0.6872,R46,Financial services,115,808307.44,0.7179,0.50–0.99,12,4.609,2.38,3.928,,,,,,,,,,,,,,False
Q202403233,ACC03233,2024,5,1,985203.0,0.5883,R18,Retail,116,972842.58,0.6514,0.50–0.99,6,5.595,2.148,3.472,,,,,,,,,,,,,,False
Q202403234,ACC03234,2024,20,1,4379824.64,1.0802,R03,Logistics,624,3909416.62,1.0475,1.00–1.49,4,5.407,1.647,2.321,,,,,,,,,,,,,,False
Q202403235,ACC03235,2024,0,1,1090466.77,0.8723,R36,Financial services,168,1153805.4,0.8877,0.50–0.99,3,4.987,2.305,3.653,,,,,,,,,,,,,,False
Q202403236,ACC03236,2024,10,1,4039387.18,2.6229,R02,Technology,480,3689724.9,2.5925,2.50–5.00,11,5.177,2.786,4.005,,,,,,,,,,,,,,False
Q202403237,ACC03237,2024,-15,1,1752613.85,0.2012,R09,Hospitality,282,2132909.52,0.2062,0.15–0.49,10,4.771,2.822,3.978,,,,,,,,,,,,,,False
Q202403238,ACC03238,2024,0,1,2095925.57,1.1429,R24,Technology,382,2231645.78,1.1777,1.00–1.49,1,4.561,2.571,3.695,,,,,,,,,,,,,,False
Q202403239,ACC03239,2024,10,1,2157408.97,0.5816,R06,Healthcare,260,1906872.35,0.5831,0.50–0.99,12,4.886,0.854,5.27,,,,,,,,,,,,,,False
Q202403240,ACC03240,2024,5,1,2017759.44,1.8265,R15,Hospitality,273,1904315.84,1.8421,1.50–2.49,7,4.854,2.171,3.566,,,,,,,,,,,,,,False
Q202403241,ACC03241,2024,10,1,1197904.33,0.2125,R09,Manufacturing,174,1132947.03,0.2928,0.15–0.49,11,4.771,2.822,3.978,,,,,,,,,,,,,,False
Q202403242,ACC03242,2024,10,1,2326779.24,1.1522,R17,Technology,308,2097449.94,1.1471,1.00–1.49,2,5.299,2.433,4.216,,,,,,,,,,,,,,False
Q202403243,ACC03243,2024,5,1,795695.79,0.3461,R28,Retail,107,742295.23,0.3825,0.15–0.49,6,5.246,1.993,4.49,,,,,,,,,,,,,,False
Q202403244,ACC03244,2024,0,1,2353992.67,0.8953,R21,Healthcare,352,2332548.21,0.9334,0.50–0.99,7,5.17,1.359,1.094,,,,,,,,,,,,,,False
Q202403245,ACC03245,2024,5,1,1540435.74,0.8053,R19,Financial services,230,1514978.06,0.8459,0.50–0.99,11,5.631,2.439,3.296,,,,,,,,,,,,,,False
Q202403246,ACC03246,2024,15,1,2239024.92,2.4189,R10,Logistics,316,2118143.97,2.4368,1.50–2.49,5,5.3,1.467,4.834,,,,,,,,,,,,,,False
Q202403247,ACC03247,2024,15,1,497848.57,0.3209,R26,Logistics,76,444567.36,0.3085,0.15–0.49,10,4.779,2.786,3.729,,,,,,,,,,,,,,False
Q202403248,ACC03248,2024,-5,1,1654726.98,1.8606,R37,Retail,249,1861990.55,1.9756,1.50–2.49,11,4.933,2.862,3.727,,,,,,,,,,,,,,False
Q202403249,ACC03249,2024,-15,0,1921862.9,1.0871,R42,Technology,240,2203683.38,1.1579,1.00–1.49,8,5.052,2.497,2.601,,,,,,,,,,,,,,False
Q202403250,ACC03250,2024,5,1,406513.45,0.7591,R11,Healthcare,77,398372.16,0.7386,0.50–0.99,9,5.053,2.145,2.941,,,,,,,,,,,,,,False
Q202403251,ACC03251,2024,10,1,830492.88,0.4716,R23,Technology,98,761257.08,0.4432,0.15–0.49,11,5.545,1.564,4.256,,,,,,,,,,,,,,False
Q202403252,ACC03252,2024,15,0,3671511.68,0.606,R11,Retail,596,3195297.2,0.5297,0.50–0.99,11,5.053,2.145,2.941,,,,,,,,,,,,,,False
Q202403253,ACC03253,2024,-5,1,4413923.83,3.5568,R46,Hospitality,563,4886573.95,3.6536,2.50–5.00,7,4.609,2.38,3.928,,,,,,,,,,,,,,False
Q202403254,ACC03254,2024,10,0,1196024.31,0.44,R01,Financial services,190,1094782.42,0.528,0.50–0.99,6,4.452,2.297,5.089,,,,,,,,,,,,,,False
Q202403255,ACC03255,2024,-15,1,4686392.61,0.6197,R30,Retail,786,5357659.11,0.6355,0.50–0.99,4,4.641,2.022,4.008,,,,,,,,,,,,,,False
Q202403256,ACC03256,2024,-5,1,3068475.4,0.4676,R06,Technology,712,3236872.3,0.536,0.50–0.99,10,4.886,0.854,5.27,,,,,,,,,,,,,,False
Q202403257,ACC03257,2024,15,1,1036687.38,2.3364,R11,Financial services,130,898352.25,2.313,1.50–2.49,9,5.053,2.145,2.941,,,,,,,,,,,,,,False
Q202403258,ACC03258,2024,0,1,551158.82,0.7116,R08,Healthcare,107,586118.11,0.6751,0.50–0.99,8,5.938,2.057,3.406,,,,,,,,,,,,,,False
Q202403259,ACC03259,2024,15,1,1007506.01,0.7929,R33,Logistics,119,900764.87,0.8421,0.50–0.99,5,4.692,1.788,3.816,,,,,,,,,,,,,,False
Q202403260,ACC03260,2024,0,1,501513.7,0.9253,R19,Hospitality,87,545140.98,0.9245,0.50–0.99,8,5.631,2.439,3.296,,,,,,,,,,,,,,False
Q202403261,ACC03261,2024,-15,1,877578.52,0.4298,R11,Technology,208,1059867.96,0.4053,0.15–0.49,7,5.053,2.145,2.941,,,,,,,,,,,,,,False
Q202403262,ACC03262,2024,25,1,1599139.62,0.411,R28,Retail,276,1317552.04,0.3295,0.15–0.49,5,5.246,1.993,4.49,,,,,,,,,,,,,,False
Q202403263,ACC03263,2024,-10,1,2490275.32,0.7387,R46,Manufacturing,516,2978419.31,0.6817,0.50–0.99,12,4.609,2.38,3.928,,,,,,,,,,,,,,False
Q202403264,ACC03264,2024,10,1,3439975.34,0.5558,R12,Manufacturing,462,3141483.92,0.5574,0.50–0.99,10,4.14,1.914,4.466,,,,,,,,,,,,,,False
Q202403265,ACC03265,2024,15,1,2688804.15,0.5931,R32,Hospitality,427,2426134.63,0.5605,0.50–0.99,1,5.415,2.071,4.777,,,,,,,,,,,,,,False
Q202403266,ACC03266,2024,5,1,685435.61,0.6296,R08,Hospitality,141,686973.18,0.6237,0.50–0.99,3,5.938,2.057,3.406,,,,,,,,,,,,,,False
Q202403267,ACC03267,2024,10,0,3272832.04,0.2637,R09,Technology,490,3117306.48,0.2827,0.15–0.49,4,4.771,2.822,3.978,,,,,,,,,,,,,,False
Q202403268,ACC03268,2024,5,1,2099367.8,0.8258,R35,Professional services,333,2069556.72,0.8238,0.50–0.99,1,4.027,2.22,2.588,,,,,,,,,,,,,,False
Q202403269,ACC03269,2024,10,1,2674700.65,1.5645,R05,Hospitality,302,2664567.02,1.5377,1.50–2.49,1,4.233,2.671,3.895,,,,,,,,,,,,,,False
Q202403270,ACC03270,2024,-5,1,1765399.78,0.7809,R07,Technology,283,1835512.32,0.7752,0.50–0.99,6,4.009,1.572,2.912,,,,,,,,,,,,,,False
Q202403271,ACC03271,2024,15,1,1152929.73,1.9955,R12,Retail,127,1086162.77,1.9785,1.50–2.49,11,4.14,1.914,4.466,,,,,,,,,,,,,,False
Q202403272,ACC03272,2024,15,1,9882812.67,0.0342,R48,Technology,1412,9277471.69,0.2164,0.15–0.49,6,5.715,2.663,3.29,,,,,,,,,,,,,,False
Q202403273,ACC03273,2024,15,1,1695297.69,0.6692,R06,Manufacturing,254,1518690.39,0.6273,0.50–0.99,12,4.886,0.854,5.27,,,,,,,,,,,,,,False
Q202403274,ACC03274,2024,5,1,1110423.74,0.543,R37,Technology,187,1046609.0,0.595,0.50–0.99,4,4.933,2.862,3.727,,,,,,,,,,,,,,False
Q202403275,ACC03275,2024,5,1,903214.58,0.8816,R15,Hospitality,130,862708.57,0.8761,0.50–0.99,5,4.854,2.171,3.566,,,,,,,,,,,,,,False
Q202403276,ACC03276,2024,15,1,2623817.84,3.3224,R19,Financial services,385,2476822.65,3.2429,2.50–5.00,6,5.631,2.439,3.296,,,,,,,,,,,,,,False
Q202403277,ACC03277,2024,-15,1,2899226.58,0.7986,R32,Professional services,649,3588091.97,0.7983,0.50–0.99,11,5.415,2.071,4.777,,,,,,,,,,,,,,False
Q202403278,ACC03278,2024,-10,1,1765346.66,1.2386,R04,Professional services,347,1950814.94,1.3149,1.00–1.49,9,5.839,2.237,2.776,,,,,,,,,,,,,,False
Q202403279,ACC03279,2024,20,1,2156491.8,1.9399,R04,Healthcare,261,1957446.67,1.9005,1.50–2.49,10,5.839,2.237,2.776,,,,,,,,,,,,,,False
Q202403280,ACC03280,2024,5,1,1019658.7,0.2415,R31,Professional services,184,1034103.99,0.2861,0.15–0.49,9,5.456,3.507,2.471,,,,,,,,,,,,,,False
Q202403281,ACC03281,2024,10,0,1309240.56,0.7202,R48,Manufacturing,193,1217661.36,0.7031,0.50–0.99,8,5.715,2.663,3.29,,,,,,,,,,,,,,False
Q202403282,ACC03282,2024,-10,1,5747208.99,0.51,R01,Healthcare,924,6912066.29,0.4899,0.15–0.49,12,4.452,2.297,5.089,,,,,,,,,,,,,,False
Q202403283,ACC03283,2024,5,1,2617806.94,0.6277,R17,Manufacturing,305,2549673.16,0.5075,0.50–0.99,2,5.299,2.433,4.216,,,,,,,,,,,,,,False
Q202403284,ACC03284,2024,5,1,707517.68,0.6311,R07,Technology,113,703356.09,0.7091,0.50–0.99,8,4.009,1.572,2.912,,,,,,,,,,,,,,False
Q202403285,ACC03285,2024,5,1,1154825.79,0.346,R36,Manufacturing,244,1153010.44,0.3557,0.15–0.49,7,4.987,2.305,3.653,,,,,,,,,,,,,,False
Q202403286,ACC03286,2024,15,0,3354659.79,0.3876,R30,Financial services,543,2893183.52,0.3708,0.15–0.49,1,4.641,2.022,4.008,,,,,,,,,,,,,,False
Q202403287,ACC03287,2024,20,1,3969925.99,0.7319,R08,Manufacturing,465,3265138.79,0.7217,0.50–0.99,9,5.938,2.057,3.406,,,,,,,,,,,,,,False
Q202403288,ACC03288,2024,5,1,2064035.8,0.7508,R14,Retail,216,2156889.98,0.8097,0.50–0.99,8,5.066,1.667,4.383,,,,,,,,,,,,,,False
Q202403289,ACC03289,2024,10,1,563535.07,0.6799,R08,Financial services,106,544163.41,0.6896,0.50–0.99,5,5.938,2.057,3.406,,,,,,,,,,,,,,False
Q202403290,ACC03290,2024,-10,0,1062860.6,0.7273,R48,Financial services,189,1269371.81,0.6724,0.50–0.99,1,5.715,2.663,3.29,,,,,,,,,,,,,,False
Q202403291,ACC03291,2024,10,1,4154655.65,0.6265,R42,Healthcare,652,4061604.81,0.6956,0.50–0.99,7,5.052,2.497,2.601,,,,,,,,,,,,,,False
Q202403292,ACC03292,2024,5,1,2202542.85,0.3097,R31,Logistics,293,2200318.14,0.2845,0.15–0.49,6,5.456,3.507,2.471,,,,,,,,,,,,,,False
Q202403293,ACC03293,2024,-5,1,908279.43,0.5146,R40,Professional services,164,984382.45,0.5521,0.50–0.99,9,3.866,2.669,2.746,,,,,,,,,,,,,,False
Q202403294,ACC03294,2024,10,1,3425927.56,0.4149,R04,Professional services,653,3362014.53,0.392,0.15–0.49,8,5.839,2.237,2.776,,,,,,,,,,,,,,False
Q202403295,ACC03295,2024,-5,1,1086276.64,2.4129,R01,Professional services,184,1129689.67,2.3647,1.50–2.49,12,4.452,2.297,5.089,,,,,,,,,,,,,,False
Q202403296,ACC03296,2024,5,1,4257305.66,0.7919,R13,Healthcare,638,4002418.22,0.8185,0.50–0.99,12,4.439,2.773,2.464,,,,,,,,,,,,,,False
Q202403297,ACC03297,2024,-10,1,7172189.6,4.5914,R27,Professional services,990,8250044.15,4.6949,2.50–5.00,12,5.463,2.876,4.027,,,,,,,,,,,,,,False
Q202403298,ACC03298,2024,15,0,1459283.33,0.2112,R19,Technology,237,1269665.96,0.2876,0.15–0.49,2,5.631,2.439,3.296,,,,,,,,,,,,,,False
Q202403299,ACC03299,2024,10,1,1832560.39,0.5247,R17,Manufacturing,244,1646745.13,0.5707,0.50–0.99,7,5.299,2.433,4.216,,,,,,,,,,,,,,False
Q202403300,ACC03300,2024,15,1,1936487.74,0.3242,R43,Financial services,374,1715975.34,0.3246,0.15–0.49,9,6.258,2.221,4.502,,,,,,,,,,,,,,False
Q202403301,ACC03301,2024,0,0,5856599.46,1.6173,R30,Hospitality,634,5956561.87,1.6167,1.50–2.49,2,4.641,2.022,4.008,,,,,,,,,,,,,,False
Q202403302,ACC03302,2024,25,1,1235911.52,0.6536,R15,Manufacturing,170,1046920.66,0.6696,0.50–0.99,4,4.854,2.171,3.566,,,,,,,,,,,,,,False
Q202403303,ACC03303,2024,20,0,1794594.07,0.352,R27,Manufacturing,245,1455570.04,0.2917,0.15–0.49,5,5.463,2.876,4.027,,,,,,,,,,,,,,False
Q202403304,ACC03304,2024,-15,1,636012.12,0.6431,R45,Manufacturing,146,812223.77,0.6731,0.50–0.99,2,4.559,2.217,4.342,,,,,,,,,,,,,,False
Q202403305,ACC03305,2024,0,1,5685743.44,4.1834,R14,Technology,655,5728349.21,4.1792,2.50–5.00,12,5.066,1.667,4.383,,,,,,,,,,,,,,False
Q202403306,ACC03306,2024,-10,1,3695326.99,1.1991,R25,Retail,756,4152353.02,1.2443,1.00–1.49,8,6.222,2.801,3.593,,,,,,,,,,,,,,False
Q202403307,ACC03307,2024,15,1,3445371.2,0.6303,R07,Technology,415,2980874.89,0.6892,0.50–0.99,10,4.009,1.572,2.912,,,,,,,,,,,,,,False
Q202403308,ACC03308,2024,-10,1,460763.68,0.4288,R23,Retail,88,546714.49,0.3864,0.15–0.49,4,5.545,1.564,4.256,,,,,,,,,,,,,,False
Q202403309,ACC03309,2024,-15,1,306131.6,0.7721,R37,Retail,62,374118.58,0.7259,0.50–0.99,5,4.933,2.862,3.727,,,,,,,,,,,,,,False
Q202403310,ACC03310,2024,15,0,1324354.76,0.6036,R15,Technology,212,1195437.57,0.5684,0.50–0.99,12,4.854,2.171,3.566,,,,,,,,,,,,,,False
Q202403311,ACC03311,2024,20,1,3158964.17,0.6837,R15,Healthcare,373,2765684.45,0.7319,0.50–0.99,10,4.854,2.171,3.566,,,,,,,,,,,,,,False
Q202403312,ACC03312,2024,10,1,4503810.04,0.524,R35,Logistics,610,4231597.36,0.6327,0.50–0.99,3,4.027,2.22,2.588,,,,,,,,,,,,,,False
Q202403313,ACC03313,2024,-5,1,417385.83,0.1441,R27,Manufacturing,62,438088.65,0.2161,0.15–0.49,10,5.463,2.876,4.027,,,,,,,,,,,,,,False
Q202403314,ACC03314,2024,25,0,2314902.98,0.3551,R23,Logistics,231,1810940.41,0.4262,0.15–0.49,8,5.545,1.564,4.256,,,,,,,,,,,,,,False
Q202403315,ACC03315,2024,10,1,2158208.86,0.4031,R10,Technology,375,1930537.26,0.4084,0.15–0.49,6,5.3,1.467,4.834,,,,,,,,,,,,,,False
Q202403316,ACC03316,2024,15,0,1696166.02,0.5898,R35,Hospitality,290,1508867.51,0.5523,0.50–0.99,1,4.027,2.22,2.588,,,,,,,,,,,,,,False
Q202403317,ACC03317,2024,5,1,1634788.94,1.1179,R06,Retail,221,1655540.04,1.1133,1.00–1.49,4,4.886,0.854,5.27,,,,,,,,,,,,,,False
Q202403318,ACC03318,2024,-5,1,2204450.41,0.2362,R35,Retail,302,2280073.61,0.2186,0.15–0.49,10,4.027,2.22,2.588,,,,,,,,,,,,,,False
Q202403319,ACC03319,2024,10,1,1108195.88,0.7314,R28,Professional services,157,996320.8,0.7238,0.50–0.99,2,5.246,1.993,4.49,,,,,,,,,,,,,,False
Q202403320,ACC03320,2024,-10,1,680906.1,0.8982,R17,Professional services,119,746457.3,0.9608,0.50–0.99,3,5.299,2.433,4.216,,,,,,,,,,,,,,False
Q202403321,ACC03321,2024,15,1,1815033.51,3.7483,R29,Professional services,177,1676256.33,3.7892,2.50–5.00,5,5.97,2.497,3.249,,,,,,,,,,,,,,False
Q202403322,ACC03322,2024,25,1,1799459.7,0.6622,R12,Healthcare,281,1538643.04,0.6685,0.50–0.99,8,4.14,1.914,4.466,,,,,,,,,,,,,,False
Q202403323,ACC03323,2024,10,1,3113539.25,2.4115,R43,Financial services,377,2819864.89,2.3394,1.50–2.49,11,6.258,2.221,4.502,,,,,,,,,,,,,,False
Q202403324,ACC03324,2024,-5,1,1412364.07,0.818,R17,Hospitality,240,1632417.17,0.9162,0.50–0.99,12,5.299,2.433,4.216,,,,,,,,,,,,,,False
