account_id,rating_region,industry,renewal_month,covered_lives_2025,annual_premium_2025,latest_risk_score,risk_band,latest_premium,paid_claims,latest_mlr,latest_claim_count,latest_claim_frequency,latest_claim_severity,median_claim,p90_claim,max_claim,claims_premium_gap,loss_making,unemployment_rate_2025,renewed_flag_2023,renewed_flag_2024,renewed_flag_2025,quoted_rate_change_pct_2023,quoted_rate_change_pct_2024,quoted_rate_change_pct_2025,quoted_annual_premium_2023,quoted_annual_premium_2024,quoted_annual_premium_2025,risk_score_at_quote_2023,risk_score_at_quote_2024,risk_score_at_quote_2025,renewal_count_3yr,renewal_rate_3yr,rate_change_mean_3yr,rate_change_slope,risk_score_change,historical_loss_making_indicator,three_year_average_mlr,claims_trend
ACC03174,R13,Logistics,9,384,2975732.21,0.9645,0.50–0.99,2915719.21,1382297.06,0.4740844232390951,261,0.6796875,5296.157318007663,1797.16,12488.11,97212.85,-1533422.15,False,2.464,1.0,0.0,1.0,10.0,25.0,0.0,3061559.29,3630997.48,2915719.21,0.8925,0.9599,0.9125,2.0,0.6666666666666666,11.666666666666666,-5.0,0.020000000000000018,0,,
ACC03175,R03,Professional services,9,264,1285140.67,0.3962,0.15–0.49,1329339.29,392740.17,0.29544012800524383,116,0.4393939393939394,3385.6911206896552,920.0699999999999,8874.65,31172.43,-936599.1200000001,False,3.009,1.0,1.0,0.0,-15.0,10.0,10.0,1008814.08,1405329.6,1329339.29,0.3792,0.3826,0.4407,2.0,0.6666666666666666,1.6666666666666667,12.5,0.0615,0,,
ACC03176,R28,Healthcare,11,180,1279868.02,0.2582,0.15–0.49,1226036.01,279901.0,0.22829753589374588,74,0.4111111111111111,3782.445945945946,1099.065,10896.75000000002,46350.62,-946135.01,False,4.766,1.0,1.0,1.0,-5.0,10.0,-5.0,1220951.08,1306472.46,1226036.01,0.2868,0.2651,0.2052,3.0,1.0,0.0,0.0,-0.0816,0,,
ACC03177,R20,Financial services,2,863,4133812.94,0.4041,0.15–0.49,4511949.87,1340294.79,0.2970544506515096,427,0.4947856315179606,3138.8636768149886,1088.06,7569.252000000013,80723.5,-3171655.08,False,3.155,1.0,1.0,1.0,10.0,0.0,10.0,4430768.18,3906573.64,4511949.87,0.3892,0.4156,0.3305,3.0,1.0,6.666666666666667,0.0,-0.058699999999999974,0,,
ACC03178,R31,Professional services,10,222,1659624.25,1.3864,1.00–1.49,1521319.22,1311248.7,0.8619155551061795,182,0.8198198198198198,7204.663186813186,2550.36,17504.672000000006,159839.53,-210070.52000000002,False,2.778,1.0,1.0,1.0,0.0,-15.0,-10.0,1667633.56,1395001.46,1521319.22,1.4665,1.4753,1.3372,3.0,1.0,-8.333333333333334,-5.0,-0.12929999999999997,0,,
ACC03179,R36,Hospitality,12,376,3209244.13,0.9259,0.50–0.99,3255534.58,1268823.69,0.3897435763069056,244,0.648936170212766,5200.097090163934,2082.735,13163.370000000008,101834.03,-1986710.8900000001,False,3.502,1.0,1.0,1.0,5.0,15.0,0.0,3460682.81,3775975.92,3255534.58,0.8952,0.9448,1.0328,3.0,1.0,6.666666666666667,-2.5,0.13759999999999994,0,,
ACC03180,R33,Manufacturing,11,220,1035991.77,0.6283,0.50–0.99,1102532.74,827601.17,0.7506363665898937,147,0.6681818181818182,5629.939931972789,1933.13,13606.780000000004,104076.0,-274931.56999999995,False,4.307,1.0,1.0,1.0,10.0,5.0,15.0,1153217.84,1103772.58,1102532.74,0.6542,0.6659,0.5477,3.0,1.0,10.0,2.5,-0.10650000000000004,0,,
ACC03181,R30,Hospitality,10,166,991163.6,1.1328,1.00–1.49,964947.13,922886.23,0.9564111870046186,133,0.8012048192771084,6938.994210526315,3226.46,18063.08399999999,62007.88,-42060.90000000002,False,3.218,1.0,1.0,1.0,0.0,0.0,-5.0,911355.49,972548.48,964947.13,1.1743,1.1163,1.1305,3.0,1.0,-1.6666666666666667,-2.5,-0.04379999999999984,0,,
ACC03182,R19,Manufacturing,9,62,449631.05,0.442,0.15–0.49,472438.95,57658.47,0.12204427683195893,28,0.45161290322580644,2059.2310714285713,644.505,5447.08,17803.8,-414780.48,False,4.492,1.0,1.0,1.0,15.0,10.0,5.0,471559.36,501739.82,472438.95,0.4947,0.4477,0.4053,3.0,1.0,10.0,-5.0,-0.08939999999999998,0,,
ACC03183,R22,Healthcare,3,369,2329196.6,0.5098,0.50–0.99,2319081.95,1941288.54,0.8370935490227069,269,0.7289972899728997,7216.6860223048325,2023.82,15857.5,207273.15,-377793.41000000015,False,4.083,0.0,0.0,1.0,20.0,-10.0,5.0,2586844.51,2117499.11,2319081.95,0.5499,0.5165,0.5097,1.0,0.3333333333333333,5.0,-7.5,-0.040200000000000014,0,,
ACC03184,R19,Retail,6,75,412802.02,0.8267,0.50–0.99,358580.45,222099.37,0.6193850501331012,55,0.7333333333333333,4038.1703636363636,1258.66,10898.544,39725.81,-136481.08000000002,False,4.492,1.0,1.0,1.0,-15.0,0.0,-5.0,334997.37,403168.16,358580.45,0.9167,0.8089,0.818,3.0,1.0,-6.666666666666667,5.0,-0.09870000000000001,0,,
ACC03185,R35,Retail,6,104,791787.65,0.6143,0.50–0.99,844262.41,431917.19,0.5115911651212802,76,0.7307692307692307,5683.120921052631,1649.425,9168.439999999999,113605.75,-412345.22000000003,False,3.086,1.0,0.0,1.0,5.0,20.0,10.0,785856.31,873130.29,844262.41,0.5618,0.5487,0.6402,2.0,0.6666666666666666,11.666666666666666,2.5,0.07840000000000003,0,,
ACC03186,R26,Professional services,7,360,2203162.32,0.1867,0.15–0.49,2145730.18,920202.12,0.42885267149479156,181,0.5027777777777778,5083.989613259669,1501.74,9438.69,115086.91,-1225528.06,False,3.633,1.0,0.0,1.0,5.0,10.0,0.0,2292751.02,2344666.53,2145730.18,0.1488,0.0949,0.2243,2.0,0.6666666666666666,5.0,-2.5,0.07550000000000001,0,,
ACC03187,R17,Manufacturing,5,178,1280000.81,0.7237,0.50–0.99,1356166.54,539067.6900000001,0.39749372521755333,109,0.6123595505617978,4945.575137614679,1688.37,14340.288,44653.9,-817098.85,False,4.335,1.0,1.0,1.0,-5.0,0.0,10.0,1199799.21,1286477.65,1356166.54,0.641,0.708,0.7223,3.0,1.0,1.6666666666666667,7.5,0.08130000000000004,0,,
ACC03188,R28,Retail,2,196,1193038.83,0.876,0.50–0.99,1377054.38,607356.47,0.4410548187646736,115,0.5867346938775511,5281.3606086956515,1659.38,11556.070000000012,138274.44,-769697.9099999999,False,4.766,0.0,1.0,1.0,25.0,20.0,15.0,1450527.94,1364858.08,1377054.38,0.8393,0.8413,0.79,2.0,0.6666666666666666,20.0,-5.0,-0.04930000000000001,0,,
ACC03189,R06,Financial services,10,62,376156.05,0.8651,0.50–0.99,349115.78,231563.69,0.663286231289803,39,0.6290322580645161,5937.530512820513,2757.52,14744.546,36772.7,-117552.09000000003,False,3.972,0.0,1.0,1.0,5.0,0.0,-5.0,398945.61,380218.91,349115.78,0.8692,0.8024,0.8781,2.0,0.6666666666666666,0.0,-5.0,0.008900000000000019,0,,
ACC03190,R18,Technology,12,115,694384.04,0.4087,0.15–0.49,669858.31,319876.87,0.4775291509035694,55,0.4782608695652174,5815.943090909091,1459.18,8248.378000000004,75930.68,-349981.44000000006,False,3.535,1.0,1.0,1.0,5.0,10.0,0.0,725907.51,759503.22,669858.31,0.5035,0.4131,0.4592,3.0,1.0,5.0,-2.5,-0.04429999999999995,0,,
ACC03191,R20,Hospitality,1,188,871198.79,0.2005,0.15–0.49,916849.67,306384.52,0.33417094429449923,93,0.4946808510638298,3294.4572043010753,1086.74,8365.418,56171.46,-610465.15,False,3.155,1.0,1.0,1.0,0.0,0.0,5.0,818064.23,797964.77,916849.67,0.1987,0.1721,0.1825,3.0,1.0,1.6666666666666667,2.5,-0.016199999999999992,0,,
ACC03192,R28,Financial services,9,115,540286.42,0.2179,0.15–0.49,543072.84,129139.18,0.23779347904785664,62,0.5391304347826087,2082.89,713.895,4770.339999999999,20935.07,-413933.66,False,4.766,1.0,0.0,1.0,5.0,15.0,10.0,575142.27,633140.92,543072.84,0.1992,0.2303,0.2276,2.0,0.6666666666666666,10.0,2.5,0.02840000000000001,0,,
ACC03193,R02,Healthcare,5,338,2093906.99,0.5709,0.50–0.99,2044291.66,939735.64,0.45968765533192074,204,0.6035502958579881,4606.5472549019605,1978.275,11145.996000000017,56619.28,-1104556.02,False,2.78,0.0,0.0,1.0,20.0,15.0,5.0,2439038.58,2347592.24,2044291.66,0.5102,0.59,0.5406,1.0,0.3333333333333333,13.333333333333334,-7.5,0.030399999999999983,0,,
ACC03194,R06,Logistics,6,457,2950452.7,2.0301,1.50–2.49,3237043.67,6211407.85,1.9188520400776674,496,1.0853391684901532,12522.999697580644,3985.505,31292.745,382734.38,2974364.1799999997,True,3.972,1.0,1.0,1.0,0.0,-10.0,15.0,2697831.88,2686132.75,3237043.67,2.0327,1.9943,2.0593,3.0,1.0,1.6666666666666667,7.5,0.026599999999999735,1,,
ACC03195,R18,Logistics,5,456,3765932.58,1.5017,1.50–2.49,3887096.01,5813003.28,1.4954617187343413,460,1.0087719298245614,12636.963652173914,4252.835,28632.915000000037,895763.3,1925907.2700000005,True,3.535,1.0,1.0,1.0,0.0,5.0,10.0,3525967.14,4054342.63,3887096.01,1.391,1.5307,1.4964,3.0,1.0,5.0,5.0,0.10539999999999994,1,,
ACC03196,R16,Manufacturing,3,78,444743.15,0.8197,0.50–0.99,379037.01,245001.62,0.6463791490968125,50,0.6410256410256411,4900.0324,3404.73,8846.12,49651.07,-134035.39,False,4.115,1.0,0.0,1.0,20.0,10.0,-15.0,535492.41,480927.83,379037.01,0.7766,0.8095,0.7517,2.0,0.6666666666666666,5.0,-17.5,-0.024899999999999922,0,,
ACC03197,R20,Logistics,8,751,4635363.66,0.5187,0.50–0.99,5220485.0,2776065.8,0.5317639644592408,494,0.6577896138482024,5619.566396761134,1829.2150000000001,9997.448,176442.55,-2444419.2,False,3.155,1.0,1.0,1.0,-5.0,-5.0,10.0,4111642.45,4332182.98,5220485.0,0.5288,0.5034,0.5792,3.0,1.0,0.0,7.5,0.0504,0,,
ACC03198,R30,Logistics,5,198,1414619.05,0.2958,0.15–0.49,1561182.23,309285.44,0.19810976198467234,106,0.5353535353535354,2917.787169811321,1081.29,7915.455,24534.74,-1251896.79,False,3.218,1.0,1.0,1.0,-10.0,5.0,10.0,1300932.68,1513611.71,1561182.23,0.2914,0.3514,0.304,3.0,1.0,1.6666666666666667,10.0,0.0126,0,,
ACC03199,R19,Manufacturing,9,265,2274387.73,1.0677,1.00–1.49,2644970.89,1784133.62,0.6745380929315257,233,0.879245283018868,7657.225836909872,3192.36,17415.56400000001,204977.32,-860837.27,False,4.492,1.0,1.0,1.0,20.0,10.0,15.0,2736831.55,2515825.79,2644970.89,1.0303,1.0769,1.031,3.0,1.0,15.0,-2.5,0.0006999999999999229,0,,
ACC03200,R06,Retail,8,326,2598140.22,0.8777,0.50–0.99,3049801.61,1301371.84,0.4267070473479093,219,0.6717791411042945,5942.337168949772,1632.9,15216.016000000034,132348.17,-1748429.7699999998,False,3.972,1.0,1.0,0.0,20.0,5.0,15.0,2916495.29,2673662.84,3049801.61,0.8365,0.829,0.8233,2.0,0.6666666666666666,13.333333333333334,-2.5,-0.01319999999999999,0,,
ACC03201,R20,Professional services,10,131,777330.02,0.6465,0.50–0.99,789446.46,504334.75,0.6388460466337388,95,0.7251908396946565,5308.7868421052635,1861.32,9864.492000000007,79394.42,-285111.70999999996,False,3.155,1.0,1.0,0.0,-10.0,15.0,10.0,638759.24,863600.68,789446.46,0.5857,0.6266,0.5958,2.0,0.6666666666666666,5.0,10.0,0.010099999999999998,0,,
ACC03202,R20,Professional services,9,673,5677057.45,0.9372,0.50–0.99,5432863.82,2593204.41,0.47731813200500944,459,0.6820208023774146,5649.682810457517,1718.8,11559.39599999999,312948.47,-2839659.41,False,3.155,1.0,1.0,1.0,-5.0,-15.0,0.0,5072112.86,4962292.13,5432863.82,0.9108,0.8682,0.9181,3.0,1.0,-6.666666666666667,2.5,0.007299999999999973,0,,
ACC03203,R06,Technology,8,158,774207.57,0.3117,0.15–0.49,721194.49,235629.8,0.3267215754795908,63,0.3987341772151899,3740.1555555555556,1261.94,11575.720000000008,21271.24,-485564.69,False,3.972,1.0,0.0,1.0,-15.0,5.0,-5.0,627769.75,825527.53,721194.49,0.2285,0.31,0.2927,2.0,0.6666666666666666,-5.0,5.0,0.06420000000000001,0,,
ACC03204,R26,Professional services,12,262,1703131.57,0.327,0.15–0.49,1567560.16,499588.22000000003,0.31870433604283493,132,0.5038167938931297,3784.7592424242425,1221.1599999999999,11795.569000000003,34677.65,-1067971.94,False,3.633,1.0,1.0,1.0,0.0,-10.0,0.0,1666936.66,1525081.42,1567560.16,0.3204,0.4226,0.3019,3.0,1.0,-3.3333333333333335,0.0,-0.018500000000000016,0,,
ACC03205,R07,Professional services,10,62,368849.94,0.2397,0.15–0.49,388160.83,72641.34,0.18714237600944947,24,0.3870967741935484,3026.7225,1821.67,7415.929999999997,14026.95,-315519.49,False,3.359,1.0,1.0,1.0,0.0,5.0,15.0,336777.75,357347.39,388160.83,0.2203,0.2611,0.177,3.0,1.0,6.666666666666667,7.5,-0.043300000000000005,0,,
ACC03206,R35,Financial services,8,172,1465787.19,1.1459,1.00–1.49,1298715.8,793963.68,0.6113452073194151,127,0.7383720930232558,6251.68251968504,2501.21,17998.152000000002,52182.74,-504752.12,False,3.086,1.0,1.0,1.0,0.0,20.0,-5.0,1481151.62,1646583.34,1298715.8,1.1033,1.1534,1.2227,3.0,1.0,5.0,-2.5,0.11939999999999995,0,,
ACC03207,R15,Professional services,11,228,1304585.17,0.2684,0.15–0.49,1571992.29,330950.4,0.21052927683252187,94,0.41228070175438597,3520.748936170213,1429.1100000000001,9555.443000000001,35854.74,-1241041.8900000001,False,2.489,1.0,1.0,1.0,25.0,5.0,20.0,1528225.71,1260944.16,1571992.29,0.2563,0.1731,0.2003,3.0,1.0,16.666666666666668,-2.5,-0.055999999999999966,0,,
ACC03208,R35,Professional services,10,113,835932.16,0.8354,0.50–0.99,911719.16,325419.54,0.3569295834476046,84,0.7433628318584071,3874.0421428571426,1943.4050000000002,7385.227,51806.55,-586299.6200000001,False,3.086,1.0,1.0,1.0,5.0,15.0,15.0,900682.24,965508.97,911719.16,0.7163,0.8111,0.8601,3.0,1.0,11.666666666666666,5.0,0.14379999999999993,0,,
ACC03209,R03,Logistics,7,514,3322948.0,0.9356,0.50–0.99,3593123.5,1493170.57,0.41556338656325065,316,0.6147859922178989,4725.22332278481,1953.4,10641.675,98060.51,-2099952.9299999997,False,3.009,0.0,1.0,1.0,0.0,10.0,5.0,3368857.2,3444234.92,3593123.5,1.0365,0.9253,0.866,2.0,0.6666666666666666,5.0,2.5,-0.17049999999999998,0,,
ACC03210,R20,Manufacturing,5,945,4424028.92,0.1865,0.15–0.49,3969506.19,1411583.76,0.35560689225175385,476,0.5037037037037037,2965.512100840336,1019.2449999999999,7245.93,128656.78,-2557922.4299999997,False,3.155,1.0,0.0,1.0,20.0,0.0,-10.0,5074159.83,4086986.18,3969506.19,0.196,0.1818,0.1048,2.0,0.6666666666666666,3.3333333333333335,-15.0,-0.0912,0,,
ACC03211,R19,Manufacturing,3,168,1005048.89,0.5074,0.50–0.99,926857.27,476924.5,0.5145608881073997,97,0.5773809523809523,4916.7474226804125,1736.16,12263.614000000014,56003.8,-449932.77,False,4.492,1.0,0.0,1.0,10.0,10.0,-5.0,1118215.71,1086664.45,926857.27,0.4978,0.4833,0.4424,2.0,0.6666666666666666,5.0,-7.5,-0.055400000000000005,0,,
ACC03212,R48,Manufacturing,6,134,959462.56,0.6966,0.50–0.99,934922.52,527619.99,0.5643462198343452,83,0.6194029850746269,6356.86734939759,2242.55,17154.189999999988,70735.39,-407302.53,False,3.414,0.0,1.0,1.0,20.0,-5.0,-5.0,1098113.1,875528.19,934922.52,0.7333,0.7781,0.6539,2.0,0.6666666666666666,3.3333333333333335,-12.5,-0.07939999999999992,0,,
ACC03213,R30,Technology,9,208,1507531.16,1.8281,1.50–2.49,1563982.46,2466171.12,1.576853438624881,216,1.0384615384615385,11417.45888888889,3624.095,33997.47,189540.32,902188.6600000001,True,3.218,1.0,1.0,1.0,-5.0,15.0,5.0,1426306.91,1710494.16,1563982.46,1.8514,1.9781,1.8084,3.0,1.0,5.0,5.0,-0.04299999999999993,1,,
ACC03214,R19,Retail,9,287,1719395.09,0.9097,0.50–0.99,1710427.39,913431.85,0.5340371975684978,177,0.6167247386759582,5160.631920903955,2148.46,11075.68,77961.03,-796995.5399999999,False,4.492,1.0,1.0,1.0,10.0,-5.0,5.0,1917760.28,1542408.25,1710427.39,0.8619,0.9104,0.9788,3.0,1.0,3.3333333333333335,-2.5,0.1169,0,,
ACC03215,R07,Retail,9,197,1467491.62,1.3433,1.00–1.49,1324554.51,930976.45,0.7028600506595987,150,0.7614213197969543,6206.509666666666,2524.605,12394.244999999997,68471.05,-393578.06000000006,False,3.359,1.0,1.0,1.0,15.0,-10.0,-5.0,1661070.29,1282260.01,1324554.51,1.3871,1.3889,1.3213,3.0,1.0,0.0,-10.0,-0.06580000000000008,0,,
ACC03216,R47,Professional services,2,90,556629.24,0.8183,0.50–0.99,538062.34,234847.09,0.4364681795049994,63,0.7,3727.7315873015873,2041.22,8844.930000000004,24309.57,-303215.25,False,3.295,1.0,0.0,0.0,0.0,5.0,0.0,566120.45,558909.97,538062.34,0.8827,0.8077,0.7406,1.0,0.3333333333333333,1.6666666666666667,0.0,-0.1421,0,,
ACC03217,R27,Retail,10,193,1088406.48,0.5117,0.50–0.99,1069144.71,605193.03,0.5660534297550797,128,0.6632124352331606,4728.070546875,2290.84,10548.659999999998,66694.74,-463951.67999999993,False,3.276,1.0,1.0,1.0,15.0,-5.0,0.0,1221965.57,959222.78,1069144.71,0.576,0.4689,0.5147,3.0,1.0,3.3333333333333335,-7.5,-0.06129999999999991,0,,
ACC03218,R27,Financial services,8,280,2136874.13,3.8399,2.50–5.00,2392925.76,7681603.93,3.210130484783615,420,1.5,18289.533166666664,5092.61,40793.77,576601.87,5288678.17,True,3.276,1.0,1.0,1.0,10.0,15.0,20.0,2163499.14,2481563.69,2392925.76,4.0036,3.8958,3.8456,3.0,1.0,15.0,5.0,-0.15799999999999947,1,,
ACC03219,R01,Technology,6,236,2876580.05,1.7385,1.50–2.49,3147944.39,2612613.08,0.8299425772257686,262,1.1101694915254237,9971.805648854963,3765.92,26524.445000000003,95800.02,-535331.31,False,3.721,1.0,1.0,1.0,15.0,5.0,10.0,3288056.01,2915531.02,3147944.39,1.7503,1.7237,1.7813,3.0,1.0,10.0,-2.5,0.03100000000000014,0,,
ACC03220,R29,Manufacturing,11,112,581893.52,1.3112,1.00–1.49,678428.25,646179.5,0.9524654965355585,103,0.9196428571428571,6273.5873786407765,2377.09,14717.365999999996,65826.19,-32248.75,False,3.877,1.0,1.0,0.0,5.0,15.0,15.0,609225.52,657353.55,678428.25,1.2256,1.3085,1.3258,2.0,0.6666666666666666,11.666666666666666,5.0,0.10020000000000007,0,,
ACC03221,R44,Healthcare,4,461,2392232.92,0.9543,0.50–0.99,2566819.35,1455532.68,0.5670569220229698,322,0.6984815618221258,4520.287826086957,1542.805,11254.722000000003,68904.75,-1111286.6700000002,False,3.411,1.0,0.0,1.0,-5.0,15.0,5.0,2164966.96,2777408.79,2566819.35,0.9597,1.0595,0.871,2.0,0.6666666666666666,5.0,5.0,-0.0887,0,,
ACC03222,R22,Hospitality,9,178,1161684.02,0.8463,0.50–0.99,1129717.53,751194.77,0.6649403501776237,117,0.6573033707865169,6420.46811965812,1626.75,18492.79,92906.21,-378522.76,False,4.083,1.0,1.0,1.0,0.0,20.0,0.0,1145242.86,1293050.36,1129717.53,0.8745,0.822,0.8728,3.0,1.0,6.666666666666667,0.0,-0.0017000000000000348,0,,
ACC03223,R19,Retail,5,197,1473145.63,0.7905,0.50–0.99,1686302.26,792770.95,0.47012387328473365,135,0.6852791878172588,5872.377407407407,1807.54,12123.784000000001,106263.62,-893531.31,False,4.492,1.0,1.0,1.0,-5.0,25.0,15.0,1408432.59,1810733.63,1686302.26,0.8166,0.7957,0.7528,3.0,1.0,11.666666666666666,10.0,-0.06379999999999997,0,,
ACC03224,R41,Retail,11,62,360600.12,0.5158,0.50–0.99,334848.9,119593.62,0.3571569743845657,34,0.5483870967741935,3517.4594117647057,1435.9099999999999,11026.476,16061.44,-215255.28000000003,False,3.573,0.0,1.0,1.0,5.0,0.0,0.0,363666.98,370394.65,334848.9,0.4518,0.491,0.5218,2.0,0.6666666666666666,1.6666666666666667,-2.5,0.07000000000000006,0,,
ACC03225,R18,Financial services,11,477,3628647.92,0.8352,0.50–0.99,4162709.45,1737620.07,0.4174252589260103,303,0.6352201257861635,5734.7197029702975,1601.59,13739.546000000008,149291.2,-2425089.38,False,3.535,1.0,0.0,0.0,0.0,15.0,20.0,3701645.86,4186960.04,4162709.45,0.849,0.8249,0.7328,1.0,0.3333333333333333,11.666666666666666,10.0,-0.11619999999999997,0,,
ACC03226,R02,Healthcare,4,378,2571977.33,0.637,0.50–0.99,2641012.03,1422195.71,0.5385040635350684,256,0.6772486772486772,5555.4519921875,1806.8600000000001,14109.880000000001,90016.54,-1218816.3199999998,False,2.78,1.0,1.0,1.0,0.0,-15.0,10.0,2573645.6,2053469.8,2641012.03,0.6648,0.5669,0.5884,3.0,1.0,-1.6666666666666667,5.0,-0.07639999999999991,0,,
ACC03227,R01,Hospitality,1,548,2628046.45,0.6021,0.50–0.99,2647487.12,1928945.91,0.7285950120127496,392,0.7153284671532847,4920.780382653061,1629.725,10063.844000000001,91462.24,-718541.2100000002,False,3.721,0.0,1.0,0.0,15.0,10.0,10.0,3054416.21,2659314.31,2647487.12,0.5202,0.559,0.6214,1.0,0.3333333333333333,11.666666666666666,-2.5,0.10119999999999996,0,,
ACC03228,R36,Financial services,4,404,2284706.38,0.9785,0.50–0.99,2195727.59,1368840.42,0.6234108576282907,250,0.6188118811881188,5475.36168,1615.285,12877.869999999999,148165.58,-826887.1699999999,False,3.502,1.0,1.0,1.0,5.0,-10.0,0.0,2239756.26,1940161.61,2195727.59,0.9393,1.0005,0.9567,3.0,1.0,-1.6666666666666667,-2.5,0.01739999999999997,0,,
ACC03229,R27,Healthcare,6,287,2162529.84,0.6996,0.50–0.99,2225487.35,956983.59,0.43001079741028403,215,0.7491289198606271,4451.086465116279,1568.97,9843.08,76298.59,-1268503.7600000002,False,3.276,0.0,1.0,1.0,15.0,-10.0,0.0,2308502.16,1954466.65,2225487.35,0.5286,0.6847,0.783,2.0,0.6666666666666666,1.6666666666666667,-7.5,0.25440000000000007,0,,
ACC03230,R18,Technology,11,490,4558885.21,1.1025,1.00–1.49,4119610.85,2790602.32,0.6773946427488411,399,0.8142857142857143,6993.990776942355,2365.92,16852.671999999988,205586.39,-1329008.5300000003,False,3.535,1.0,1.0,0.0,5.0,15.0,-5.0,4829425.1,5141704.17,4119610.85,1.1422,0.9969,1.0657,2.0,0.6666666666666666,5.0,-5.0,-0.07650000000000001,0,,
ACC03231,R14,Manufacturing,5,133,702655.9,0.5673,0.50–0.99,741907.57,455285.42,0.6136686541694136,100,0.7518796992481203,4552.8542,1671.4,11341.234000000006,71255.92,-286622.14999999997,False,4.013,1.0,1.0,1.0,10.0,0.0,15.0,770994.63,691141.54,741907.57,0.5985,0.5162,0.5781,3.0,1.0,8.333333333333334,2.5,-0.020400000000000085,0,,
ACC03232,R46,Financial services,12,115,808307.44,0.7179,0.50–0.99,740326.93,501483.02999999997,0.6773805053937454,75,0.6521739130434783,6686.4403999999995,2058.74,12532.520000000022,174938.65,-238843.90000000008,False,4.229,0.0,1.0,1.0,0.0,5.0,0.0,797044.11,793697.88,740326.93,0.7216,0.6872,0.6912,2.0,0.6666666666666666,1.6666666666666667,0.0,-0.030399999999999983,0,,
ACC03233,R18,Retail,6,116,972842.58,0.6514,0.50–0.99,1027713.35,336058.19,0.32699603444871084,65,0.5603448275862069,5170.126,2075.31,14678.924000000006,53161.5,-691655.1599999999,False,3.535,1.0,1.0,0.0,0.0,5.0,15.0,898011.61,985203.0,1027713.35,0.6654,0.5883,0.6397,2.0,0.6666666666666666,6.666666666666667,7.5,-0.025699999999999945,0,,
ACC03234,R03,Logistics,4,624,3909416.62,1.0475,1.00–1.49,3952061.94,3880694.24,0.9819416544873283,520,0.8333333333333334,7462.873538461539,2490.465,16108.805000000002,186594.88,-71367.69999999972,False,3.009,1.0,1.0,1.0,5.0,20.0,10.0,4183633.99,4379824.64,3952061.94,1.0963,1.0802,1.0527,3.0,1.0,11.666666666666666,2.5,-0.04360000000000008,0,,
ACC03235,R36,Financial services,3,168,1153805.4,0.8877,0.50–0.99,1239484.35,718486.9,0.5796659715792297,114,0.6785714285714286,6302.516666666666,1523.245,18050.830000000005,78478.54,-520997.45000000007,False,3.502,1.0,1.0,1.0,15.0,0.0,5.0,1260317.07,1090466.77,1239484.35,0.8725,0.8723,0.867,3.0,1.0,6.666666666666667,-5.0,-0.00550000000000006,0,,
ACC03236,R02,Technology,11,480,3689724.9,2.5925,2.50–5.00,4046793.12,12570837.06,3.106370078043426,646,1.3458333333333334,19459.500092879258,6814.645,45241.119999999995,518089.92,8524043.940000001,True,2.78,1.0,1.0,1.0,0.0,10.0,20.0,3380057.72,4039387.18,4046793.12,2.6349,2.6229,2.5454,3.0,1.0,10.0,10.0,-0.08950000000000014,1,,
ACC03237,R09,Hospitality,10,282,2132909.52,0.2062,0.15–0.49,2120935.23,461158.83,0.217431830768354,141,0.5,3270.63,1335.33,7089.94,64044.83,-1659776.4,False,3.67,1.0,1.0,1.0,10.0,-15.0,0.0,2399225.73,1752613.85,2120935.23,0.2699,0.2012,0.0636,3.0,1.0,-1.6666666666666667,-5.0,-0.20629999999999998,0,,
ACC03238,R24,Technology,1,382,2231645.78,1.1777,1.00–1.49,2339122.13,2683365.6,1.1471678052141725,333,0.8717277486910995,8058.154954954955,3392.98,18296.626,164907.19,344243.4700000002,True,3.647,1.0,1.0,1.0,5.0,0.0,10.0,2197081.86,2095925.57,2339122.13,1.1811,1.1429,1.1859,3.0,1.0,5.0,2.5,0.0047999999999999154,1,,
